registry_id,source_record_id,name,operator,provider_family,city,state,country,region_continent,latitude,longitude,status,website,net_count,ix_count,carrier_count,source_system,source_url,record_scope,is_us,is_illinois
PDB-11806,11806,EXA Edge DC Hamburg,EXA Infrastructure,Other/Unknown,Hamburg,Hamburg,DE,Europe,53.550942,10.046399,ok,https://exainfra.net/,2.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11806,global,0,0
PDB-11807,11807,EXA Edge DC Kehl,EXA Infrastructure,Other/Unknown,Kehl,Freiburg,DE,Europe,48.57838,7.804854,ok,https://exainfra.net/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11807,global,0,0
PDB-11808,11808,nLighten Leipzig LEJ1,nLighten HQ BV,Other/Unknown,Schkeuditz,Leipzig,DE,Europe,51.3528,12.205,ok,https://www.nlighten.com/en/germany-data-center/leipzig/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11808,global,0,0
PDB-11809,11809,EXA Edge DC Garching,EXA Infrastructure,Other/Unknown,Garching bei München,Oberbayern,DE,Europe,48.255577,11.612221,ok,https://exainfra.net/,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11809,global,0,0
PDB-11810,11810,nLighten Munich MUC1,nLighten HQ BV,Other/Unknown,Garching bei München,Oberbayern,DE,Europe,48.255081,11.611552,ok,https://www.nlighten.com/en/germany-data-center/munich/,2.0,0.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11810,global,0,0
PDB-11811,11811,nLighten Nuremberg NUE1,nLighten HQ BV,Other/Unknown,Nuremberg,Mittelfranken,DE,Europe,49.454129,11.014413,ok,https://www.nlighten.com/en/germany-data-center/nuremberg/,3.0,1.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11811,global,0,0
PDB-11812,11812,EXA Edge DC Stuttgart,EXA Infrastructure,Other/Unknown,Stuttgart,Stuttgart,DE,Europe,48.72525,9.116589,ok,https://exainfra.net/,2.0,0.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11812,global,0,0
PDB-11813,11813,nLighten Stuttgart STR1,nLighten HQ BV,Other/Unknown,Stuttgart,Stuttgart,DE,Europe,48.721428,9.128587,ok,https://www.nlighten.com/en/germany-data-center/stuttgart/,2.0,0.0,3.0,PeeringDB,https://www.peeringdb.com/fac/11813,global,0,0
PDB-11814,11814,EXA Edge DC Velten,EXA Infrastructure,Other/Unknown,Velten,Brandenburg,DE,Europe,52.665726,13.210332,ok,https://exainfra.net/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11814,global,0,0
PDB-11817,11817,EXA Edge DC Graz,EXA Infrastructure,Other/Unknown,Graz,Steiermark,AT,Europe,47.043339,15.465817,ok,https://exainfra.net,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11817,global,0,0
PDB-11818,11818,EXA Edge DC Salzburg,EXA Infrastructure,Other/Unknown,Salzburg,Salzburg,AT,Europe,47.822732,13.040322,ok,https://exainfra.net,2.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11818,global,0,0
PDB-11819,11819,EXA Edge DC Wien,EXA Infrastructure,Other/Unknown,Vienna,Wien,AT,Europe,48.137352,16.308034,ok,https://exainfra.net,2.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11819,global,0,0
PDB-11820,11820,EXA Edge DC Antwerp,EXA Infrastructure,Other/Unknown,Antwerp,,BE,Europe,51.329571,4.344629,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11820,global,0,0
PDB-11821,11821,EXA Edge DC Bruges,EXA Infrastructure,Other/Unknown,Zedelgem,West-Vlaanderen,BE,Europe,51.122502,3.168293,ok,https://exainfra.net,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11821,global,0,0
PDB-11822,11822,EXA Edge DC Zaventem,EXA Infrastructure,Other/Unknown,Zaventem,Vlaams-Brabant,BE,Europe,50.875627,4.488287,ok,https://exainfra.net,2.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11822,global,0,0
PDB-11823,11823,EXA Edge DC Liege,EXA Infrastructure,Other/Unknown,Liege,,BE,Europe,50.690208,5.620842,ok,https://exainfra.net,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11823,global,0,0
PDB-11824,11824,Digicel Trinidad and Tobago,Digicel Group,Other/Unknown,Port of Spain,,TT,North America,10.665817,-61.519817,ok,https://www.digicelgroup.com/tt/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11824,global,0,0
PDB-11837,11837,EDGE1 (EG1) - Digital Edge JKT1 - Jakarta,Digital Edge Indonesia,Other/Unknown,Jakarta Selatan,Jakarta,ID,Asia Pacific,-6.239071,106.824549,ok,https://id.digitaledgedc.com/data-centers/edge1,84.0,7.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11837,global,0,0
PDB-11838,11838,"CENTRA PWM1 - Portland, Maine (340 Cumberland)",CENTRA Digital Interconnect,Other/Unknown,Portland,ME,US,North America,43.6578,-70.261218,ok,https://www.centradigital.com/,7.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11838,global,1,0
PDB-11839,11839,MTN Centre Kigali,MTN Rwandacell,Other/Unknown,Kigali,Kigali,RW,Africa,-1.940686,30.10344,ok,https://www.mtn.co.rw/service/colocation/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11839,global,0,0
PDB-11840,11840,"Equinix FR8 - Frankfurt, West","Equinix, Inc.",Equinix,Frankfurt,,DE,Europe,50.097357,8.58628,ok,https://www.equinix.com/data-centers/europe-colocation/germany-colocation/frankfurt-data-centers/fr8,33.0,6.0,7.0,PeeringDB,https://www.peeringdb.com/fac/11840,global,0,0
PDB-11841,11841,Atha Media Prima DC Tifa,CV Atha Media Prima,Other/Unknown,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,ID,Asia Pacific,-6.235005,106.820428,ok,https://athamedia.co.id/colocation-rack/,0.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11841,global,0,0
PDB-11842,11842,neuCentrIX - Pekanbaru,PT Telekomunikasi Indonesia Int,Other/Unknown,Pekanbaru,Riau,ID,Asia Pacific,0.524983,101.448132,ok,https://www.neucentrix.co.id/,29.0,3.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11842,global,0,0
PDB-11849,11849,BDIX Main Node - Panthapath,Bangladesh Internet Exchange Trust,Other/Unknown,Dhaka,Bangladesh,BD,Asia Pacific,23.751135,90.386276,ok,https://bdix.net/,16.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11849,global,0,0
PDB-11851,11851,Equinix PE2/PE3 - Perth,"Equinix, Inc.",Equinix,Shenton Park,WAS,AU,Australia,-31.955087,115.796417,ok,https://www.equinix.com/data-centers/asia-pacific-colocation/australia-colocation/perth-data-centers/pe3,38.0,4.0,3.0,PeeringDB,https://www.peeringdb.com/fac/11851,global,0,0
PDB-11857,11857,EXA Edge DC Sequedin,EXA Infrastructure,Other/Unknown,Sequedin,Lille,FR,Europe,50.626504,2.99512,ok,https://exainfra.net,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11857,global,0,0
PDB-11858,11858,EXA Edge DC Nice,EXA Infrastructure,Other/Unknown,Nice,Nice,FR,Europe,43.710239,7.193273,ok,https://exainfra.net,3.0,0.0,4.0,PeeringDB,https://www.peeringdb.com/fac/11858,global,0,0
PDB-11859,11859,EXA Edge DC Nancy,EXA Infrastructure,Other/Unknown,Nancy,,FR,Europe,48.709942,6.169665,ok,https://exainfra.net,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11859,global,0,0
PDB-11865,11865,AtlasEdge DC Leeds LBA001,AtlasEdge,Other/Unknown,Leeds,Yorkshire,GB,Europe,53.779555,-1.583439,ok,https://atlasedge.com/data-centres/leeds/,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11865,global,0,0
PDB-11867,11867,Sungard AS Thornton,Sungard Availability Services,Other/Unknown,Thornton,CO,US,North America,39.847081,-104.979182,ok,http://sungardas.com/en-us/facilities/north-america/usa/denver-thornton-data-center-and-workplace-recovery-center/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11867,global,1,0
PDB-11878,11878,Interactive Melbourne,Interactive,Other/Unknown,Port Melbourne,VIC,AU,Australia,-37.832704,144.935552,ok,https://www.interactive.com.au,5.0,1.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11878,global,0,0
PDB-11879,11879,Yöncü Bilişim Çözümleri,Yöncü Bilişim Çözümleri,Other/Unknown,Ümraniye,İstanbul,TR,Middle East,41.008792,29.155244,ok,https://www.yoncu.com.tr,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11879,global,0,0
PDB-11887,11887,Orion Telekom Data Center,Drustvo za telekomunikacije Orion telekom doo Beograd,Other/Unknown,Belgrade,Beograd,RS,Europe,44.86075,20.35375,ok,https://oriontelekom.rs/data-centar/,3.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11887,global,0,0
PDB-11891,11891,EXA Edge DC Poitiers,EXA Infrastructure,Other/Unknown,Poitiers,,FR,Europe,46.589714,0.390267,ok,https://exainfra.net/services/colocation/,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11891,global,0,0
PDB-11892,11892,EXA Edge DC Strasbourg,EXA Infrastructure,Other/Unknown,Strasbourg,Strasbourg-Ville,FR,Europe,48.59329,7.795073,ok,https://exainfra.net/services/colocation/,0.0,0.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11892,global,0,0
PDB-11893,11893,EXA Edge DC Toulouse,EXA Infrastructure,Other/Unknown,Toulouse,Toulouse,FR,Europe,43.640861,1.428143,ok,https://exainfra.net/services/colocation/,0.0,0.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11893,global,0,0
PDB-11894,11894,EXA Edge DC Vauchelles,EXA Infrastructure,Other/Unknown,Vauchelles,,FR,Europe,49.592339,2.980772,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11894,global,0,0
PDB-11895,11895,EXA Edge DC Willerval,EXA Infrastructure,Other/Unknown,Willerval,,FR,Europe,50.377711,2.852547,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11895,global,0,0
PDB-11896,11896,EXA Edge DC Ychoux,EXA Infrastructure,Other/Unknown,Ychoux,,FR,Europe,44.331877,-0.947918,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11896,global,0,0
PDB-11902,11902,MLS Noumea,MLS (Micro Logic Systems),Other/Unknown,Noumea,,NC,Asia Pacific,-22.270301,166.461754,ok,https://mls.nc,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11902,global,0,0
PDB-11903,11903,MDC Nogales,MDC Data Centers,Other/Unknown,Nogales,AZ,US,North America,31.334862,-110.943701,ok,http://www.mdcdatacenters.com,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11903,global,1,0
PDB-11905,11905,DCstar Datacenter Oostkamp DCO,DCStar NV,Other/Unknown,Oostkamp,West Vlaanderen,BE,Europe,51.16641,3.234204,ok,https://www.dcstar.be/dcoostkamp,7.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11905,global,0,0
PDB-11906,11906,DCstar Datacenter Burcht DCB,DCStar NV,Other/Unknown,Zwijndrecht,Antwerpen,BE,Europe,51.210985,4.34575,ok,https://www.dcstar.be/dcburcht,3.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11906,global,0,0
PDB-11908,11908,ZTN Gujranwala,Zero Time Networks (Pvt.) Ltd,Other/Unknown,Gujranwala,Punjab,PK,Asia Pacific,32.135618,74.209846,ok,https://ztn.com.pk/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11908,global,0,0
PDB-11910,11910,XLSmart Pekanbaru (PNB),PT XLSmart Telecom Sejahtera Tbk,Other/Unknown,Pekanbaru,Riau,ID,Asia Pacific,0.471722,101.394646,ok,https://www.xl.co.id/id/bisnis/produk/cloud-dan-data-center/data-center,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11910,global,0,0
PDB-11926,11926,MEASAT  DC Cyberjaya,MEASAT Satellite Systems,Other/Unknown,Cyberjaya,Selangor,MY,Asia Pacific,2.935558,101.65836,ok,http://www.measat.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11926,global,0,0
PDB-11927,11927,T5@SiliconValley,T5 Data Centers,Other/Unknown,Newark,CA,US,North America,37.510156,-122.001869,ok,https://t5datacenters.com/locations/silicon-valley/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11927,global,1,0
PDB-11928,11928,T5@Portland,T5 Data Centers,Other/Unknown,Hillsboro,OR,US,North America,45.555659,-122.938245,ok,https://t5datacenters.com/locations/t5-portland/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11928,global,1,0
PDB-11929,11929,T5@Charlotte,T5 Data Centers,Other/Unknown,Kings Mountain,NC,US,North America,35.250449,-81.395098,ok,https://t5datacenters.com/locations/t5-charlotte/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11929,global,1,0
PDB-11930,11930,T5@Atlanta,T5 Data Centers,Other/Unknown,Lithia Springs,GA,US,North America,33.763445,-84.604971,ok,https://t5datacenters.com/locations/t5-atlanta/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11930,global,1,0
PDB-11931,11931,T5@Augusta,T5 Data Centers,Other/Unknown,Augusta,GA,US,North America,33.438755,-82.157946,ok,https://t5datacenters.com/locations/t5-augusta/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11931,global,1,0
PDB-11932,11932,T5@Colorado Springs,T5 Data Centers,Other/Unknown,Colorado Springs,CO,US,North America,38.785862,-104.788567,ok,https://t5datacenters.com/locations/t5-colorado/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11932,global,1,0
PDB-11942,11942,Dtech Online Dhaka,Dtech Online Limited,Other/Unknown,Dhaka,Bangladesh,BD,Asia Pacific,23.76227,90.430422,ok,https://www.dtechonline.net,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11942,global,0,0
PDB-11952,11952,DC Host Sheridan,DC HOST INC,Other/Unknown,Sheridan,WY,US,North America,44.784169,-106.940957,ok,https://www.dchost.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11952,global,1,0
PDB-11953,11953,EXA Edge DC Rotterdam,EXA Infrastructure,Other/Unknown,Rotterdam,Zuid-Holland,NL,Europe,51.930252,4.414322,ok,https://exainfra.net/services/colocation/,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11953,global,0,0
PDB-11954,11954,EXA Edge DC Utrecht,EXA Infrastructure,Other/Unknown,Soesterberg,Utrecht,NL,Europe,52.123373,5.277846,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11954,global,0,0
PDB-11955,11955,EXA Edge DC Basauri,EXA Infrastructure,Other/Unknown,Basauri,,ES,Europe,43.229184,-2.881757,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11955,global,0,0
PDB-11968,11968,EXA Edge DC Valencia,EXA Infrastructure,Other/Unknown,Valencia,,ES,Europe,39.473433,-0.536672,ok,https://exainfra.net/services/colocation/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11968,global,0,0
PDB-11969,11969,EXA Datacenter London (Citi),EXA Infrastructure,Other/Unknown,London,Middlesex,GB,Europe,51.504002,-0.017775,ok,https://exainfra.net/london-exa-infrastructure-colocation-data-centre/,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11969,global,0,0
PDB-11970,11970,EXA Datacenter London (GS2 London East),EXA Infrastructure,Other/Unknown,London,Middlesex,GB,Europe,51.510985,-0.003494,ok,https://exainfra.net/london-exa-infrastructure-colocation-data-centre/,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11970,global,0,0
PDB-11971,11971,EXA Datacenter New York,EXA Infrastructure,Other/Unknown,New York,NY,US,North America,40.717729,-74.008306,ok,https://exainfra.net/new-york-exa-infrastructure-colocation-data-centre/,2.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11971,global,1,0
PDB-11972,11972,EXA Datacenter Toronto,EXA Infrastructure,Other/Unknown,Toronto,,CA,North America,43.644825,-79.388891,ok,https://exainfra.net/toronto-exa-infrastructure-colocation-data-centre/,3.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11972,global,0,0
PDB-11973,11973,nLighten Zurich ZRH1,nLighten HQ BV,Other/Unknown,Zurich,Zürich,CH,Europe,47.38774,8.520195,ok,https://www.nlighten.com/en/switzerland-data-centers/zurich/,3.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11973,global,0,0
PDB-11974,11974,KM-IX.net,Global Technology Ukraine Ltd,Other/Unknown,Khmelnitskiy,,UA,Europe,49.441563,26.996475,ok,https://km-ix.net/,3.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11974,global,0,0
PDB-11976,11976,EXA Edge DC Villars-Sainte-Croix,EXA Infrastructure,Other/Unknown,Villars-Ste-Croix,Vaud,CH,Europe,46.56145,6.563731,ok,https://exainfra.net/services/colocation,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11976,global,0,0
PDB-11977,11977,EXA Edge DC Peterborough,EXA Infrastructure,Other/Unknown,Peterborough,,GB,Europe,52.553511,-0.265878,ok,https://exainfra.net/services/colocation,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11977,global,0,0
PDB-11978,11978,EXA Edge DC Wherstead,EXA Infrastructure,Other/Unknown,Wherstead,,GB,Europe,52.019447,1.142731,ok,https://exainfra.net/services/colocation,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11978,global,0,0
PDB-11979,11979,EXA Edge DC Wickford,EXA Infrastructure,Other/Unknown,Wickford,,GB,Europe,51.656531,0.534204,ok,https://exainfra.net/services/colocation,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11979,global,0,0
PDB-11980,11980,NTT Sonezaki Data Center(Dojima Campus),NTT SmartConnect Corporation,Other/Unknown,Osaka-Shi Kita-Ku,Osaka,JP,Asia Pacific,34.698572,135.503219,ok,https://global.nttsmc.com/,16.0,4.0,3.0,PeeringDB,https://www.peeringdb.com/fac/11980,global,0,0
PDB-11981,11981,NTT Nipponbashi Data Center(Dojima Campus),NTT SmartConnect Corporation,Other/Unknown,Osaka,Osaka,JP,Asia Pacific,34.657692,135.506073,ok,https://global.nttsmc.com/,1.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11981,global,0,0
PDB-11982,11982,NTT Kitahama Data Center(Dojima Campus),NTT SmartConnect Corporation,Other/Unknown,Osaka,Osaka,JP,Asia Pacific,34.735793,135.513295,ok,https://global.nttsmc.com/,4.0,1.0,2.0,PeeringDB,https://www.peeringdb.com/fac/11982,global,0,0
PDB-11983,11983,Namex Bari Datacenter,Namex - Rome Internet eXchange Point,Other/Unknown,Bari,Italy,IT,Europe,41.109552,16.80333,ok,https://bari.namex.it/,26.0,1.0,1.0,PeeringDB,https://www.peeringdb.com/fac/11983,global,0,0
PDB-11985,11985,Chorus Ashburton Exchange (AR),Chorus New Zealand Limited,Other/Unknown,Ashburton District,,NZ,Asia Pacific,-43.902696,171.750776,ok,https://sp.chorus.co.nz/product/exchange-space/overview,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11985,global,0,0
PDB-11987,11987,Chorus Blenheim Exchange (BM),Chorus New Zealand Limited,Other/Unknown,Marlborough District,,NZ,Asia Pacific,-41.513939,173.957511,ok,https://sp.chorus.co.nz/product/exchange-space/overview,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11987,global,0,0
PDB-11988,11988,Chorus Christchurch Exchange (CH),Chorus New Zealand Limited,Other/Unknown,Christchurch,,NZ,Asia Pacific,-43.5318,172.635152,ok,https://sp.chorus.co.nz/product/exchange-space/overview,5.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11988,global,0,0
PDB-11989,11989,Chorus Courtenay Place Exchange (CPC),Chorus New Zealand Limited,Other/Unknown,Wellington,,NZ,Asia Pacific,-41.294795,174.783078,ok,https://sp.chorus.co.nz/product/exchange-space/overview,6.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11989,global,0,0
PDB-11990,11990,Chorus Dunedin Exchange (DN),Chorus New Zealand Limited,Other/Unknown,Dunedin City,,NZ,Asia Pacific,-45.875975,170.501209,ok,https://sp.chorus.co.nz/product/exchange-space/overview,5.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11990,global,0,0
PDB-11991,11991,Chorus Feilding Exchange (FG),Chorus New Zealand Limited,Other/Unknown,Manawatu District,,NZ,Asia Pacific,-40.224085,175.569766,ok,https://sp.chorus.co.nz/product/exchange-space/overview,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11991,global,0,0
PDB-11992,11992,Chorus Forrest Hill Exchange (FOR),Chorus New Zealand Limited,Other/Unknown,Auckland,,NZ,Asia Pacific,-36.767844,174.748627,ok,https://sp.chorus.co.nz/product/exchange-space/overview,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11992,global,0,0
PDB-11993,11993,Chorus Frankton Exchange (FJN),Chorus New Zealand Limited,Other/Unknown,Hamilton,,NZ,Asia Pacific,-37.78679,175.262666,ok,https://sp.chorus.co.nz/product/exchange-space/overview,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11993,global,0,0
PDB-11994,11994,Chorus Gisborne Exchange (GS),Chorus New Zealand Limited,Other/Unknown,Gisborne District,,NZ,Asia Pacific,-38.668989,178.027194,ok,https://sp.chorus.co.nz/product/exchange-space/overview,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11994,global,0,0
PDB-11995,11995,Chorus Glenfield Exchange (GLF),Chorus New Zealand Limited,Other/Unknown,Auckland,,NZ,Asia Pacific,-36.778235,174.722213,ok,https://sp.chorus.co.nz/product/exchange-space/overview,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11995,global,0,0
PDB-11996,11996,Chorus Greymouth Exchange (GM),Chorus New Zealand Limited,Other/Unknown,Grey District,,NZ,Asia Pacific,-42.44935,171.210108,ok,https://sp.chorus.co.nz/product/exchange-space/overview,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11996,global,0,0
PDB-11997,11997,Chorus Hamilton Exchange (HN),Chorus New Zealand Limited,Other/Unknown,Hamilton,,NZ,Asia Pacific,-37.788922,175.281548,ok,https://sp.chorus.co.nz/product/exchange-space/overview,5.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11997,global,0,0
PDB-11998,11998,Chorus Invercargill Exchange (IN),Chorus New Zealand Limited,Other/Unknown,Invercargill City,,NZ,Asia Pacific,-46.412425,168.346565,ok,https://sp.chorus.co.nz/product/exchange-space/overview,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11998,global,0,0
PDB-11999,11999,Chorus Johnsonville Exchange (JV),Chorus New Zealand Limited,Other/Unknown,Wellington,,NZ,Asia Pacific,-41.22261,174.807714,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/11999,global,0,0
PDB-12000,12000,Chorus Kensington Exchange (KNG),Chorus New Zealand Limited,Other/Unknown,Whangarei District,,NZ,Asia Pacific,-35.705395,174.320792,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12000,global,0,0
PDB-12001,12001,Chorus Levin Exchange (LVN),Chorus New Zealand Limited,Other/Unknown,Horowhenua District,,NZ,Asia Pacific,-40.618762,175.28863,ok,https://sp.chorus.co.nz/product/exchange-space/overview,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12001,global,0,0
PDB-12002,12002,Chorus Linwood Exchange (LIN),Chorus New Zealand Limited,Other/Unknown,Christchurch,,NZ,Asia Pacific,-43.532299,172.667796,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12002,global,0,0
PDB-12003,12003,Chorus Lynmore Exchange (LYE),Chorus New Zealand Limited,Other/Unknown,Rotorua District,,NZ,Asia Pacific,-38.138302,176.290974,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12003,global,0,0
PDB-12004,12004,Chorus Mangere Exchange (MRE),Chorus New Zealand Limited,Other/Unknown,Manukau City,,NZ,Asia Pacific,-36.969195,174.804831,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12004,global,0,0
PDB-12005,12005,Chorus Marewa Exchange (MAW),Chorus New Zealand Limited,Other/Unknown,Napier City,,NZ,Asia Pacific,-39.504553,176.89642,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12005,global,0,0
PDB-12006,12006,Chorus Massey Exchange (MSY),Chorus New Zealand Limited,Other/Unknown,Waitakere City,,NZ,Asia Pacific,-36.849838,174.609495,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12006,global,0,0
PDB-12008,12008,Chorus Mayoral Drive Exchange (MDR),Chorus New Zealand Limited,Other/Unknown,Auckland,,NZ,Asia Pacific,-36.854203,174.764026,ok,https://sp.chorus.co.nz/product/exchange-space/overview,10.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12008,global,0,0
PDB-12010,12010,Chorus Nelson Exchange (NN),Chorus New Zealand Limited,Other/Unknown,Nelson City,,NZ,Asia Pacific,-41.270924,173.283734,ok,https://sp.chorus.co.nz/product/exchange-space/overview,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12010,global,0,0
PDB-12011,12011,Chorus New Plymouth Exchange (NU),Chorus New Zealand Limited,Other/Unknown,New Plymouth District,,NZ,Asia Pacific,-39.060059,174.077258,ok,https://sp.chorus.co.nz/product/exchange-space/overview,5.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12011,global,0,0
PDB-12012,12012,Chorus North East Valley Exchange (NVY),Chorus New Zealand Limited,Other/Unknown,Dunedin City,,NZ,Asia Pacific,-45.853171,170.52232,ok,https://sp.chorus.co.nz/product/exchange-space/overview,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12012,global,0,0
PDB-12013,12013,Chorus Oamaru Exchange (OU),Chorus New Zealand Limited,Other/Unknown,Waitaki District,,NZ,Asia Pacific,-45.101117,170.968303,ok,https://sp.chorus.co.nz/product/exchange-space/overview,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12013,global,0,0
PDB-12015,12015,Chorus Palmerston North Exchange (PM),Chorus New Zealand Limited,Other/Unknown,Palmerston North City,,NZ,Asia Pacific,-40.35499,175.614508,ok,https://sp.chorus.co.nz/product/exchange-space/overview,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/12015,global,0,0
