tri_facility_id,facility_name,street_address,city_name,county_name,state_county_fips_code,state_abbr,zip_code,region,fac_closed_ind,mail_name,mail_street_address,mail_city,mail_state_abbr,mail_province,mail_country,mail_zip_code,asgn_federal_ind,asgn_agency,frs_id,parent_co_db_num,parent_co_name,fac_latitude,fac_longitude,pref_latitude,pref_longitude,pref_accuracy,pref_collect_meth,pref_desc_category,pref_horizontal_datum,pref_source_scale,pref_qa_code,asgn_partial_ind,asgn_public_contact,asgn_public_phone,asgn_public_contact_email,bia_code,standardized_parent_company,asgn_public_phone_ext,epa_registry_id,asgn_technical_contact,asgn_technical_phone,asgn_technical_phone_ext,mail,asgn_technical_contact_email,foreign_parent_co_name,foreign_parent_co_db_num,standardized_foreign_parent_company
61115SRCNH8105B,SOURCEONE HEALTHCARE TECHNOLOGIES INC.,8105 BURDEN RD,MACHESNEY PARK,WINNEBAGO,17201,IL,61115,5,0,SOURCEONE HEALTHCARE TECHNOLOGIES INC.,8105 BURDEN RD,MACHESNEY PARK,IL,,,61115,C,NA,,008233355,MERRY X-RAY CORP,422243.0,890110.0,,,,,,,,,0,FRANK KRASHOC,4407011451,FRANK.KRASHOC@MERRYXRAY.COM,,,,110013386576,,,,,,,,
61115TWSHK1818N,ITW SHAKEPROOF,10818 N 2ND ST,MACHESNEY PARK,WINNEBAGO,17201,IL,61115,5,0,ITW SHAKEPROOF,10818 N 2ND ST,MACHESNEY PARK,IL,,,61115,C,,,NA,ILLINOIS TOOL WORKS INC,422233.0,890139.0,,,,,,,,,0,U.S. COMPLIANCE CORP.,9522523000,EPCRA@USCOMPLIANCE.COM,,ILLINOIS TOOL WORKS INC,,110022523759,,,,,,,,
6111WCQMFG8155B,CQ+ MFG GROUP,8155 BURDEN RD,MACHESNEY PARK,WINNEBAGO,17201,IL,61115,5,0,CQ+ MFG GROUP,8155 BURDEN RD,MACHESNEY PARK,IL,,,61115,C,,,,NA,,,,,,,,,,,0,MARK PINKSTON,8152096919,MPINKSTON@CQPMFG.COM,,NA,,110071044284,,,,,,NA,,NA
6111WLCMNF495MA,ALCO MANUFACTURING CORP LLC,4950 MARLIN DR,MACHESNEY PARK,WINNEBAGO,17201,IL,61115,5,1,ALCO MANUFACTURING CORP LLC,4950 MARLIN DR,MACHESNEY PARK,IL,,,61115,C,,,NA,ALCO HOLDINGS,,,,,,,,,,,0,NICOLE S. YINGLING,4404583024,NYINGLING@ALCO.COM,,ALCO MANUFACTURING CORP LLC,,110069253667,,,,,,,,
6111WRCKFR58IND,HOLO-KROME LOVES PARK,5800 INDUSTRIAL AVE,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,HOLO-KROME LOVES PARK,5800 INDUSTRIAL AVE,LOVES PARK,IL,,,61111,C,,,042653634,FASTENAL CO,,,,,,,,,,,0,DANIEL SISK,3174724358,DSISK@CARDINALFASTENER.COM,,FASTENAL CO,,110064436383,,,,,,NA,,NA
6111WSWRDS1354C,"SEWARD SCREW PRODUCTS, INC.",1354 CLIFFORD AVE.,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,SEWARD SCREW PRODUCTS INC,PO BOX 86,SEWARD,IL,,,610770086,C,,,NA,SEWARD SCREW PRODUCTS INC,,,,,,,,,,,0,WAYNE AX,8152478411,WAYNEAX@SEWARDSCREW.COM,,SEWARD SCREW PRODUCTS INC,,110054813500,,,,,,,,
6111WTRDMN1914N,IMI - ROCKFORD,10914 N SECOND ST,MACHESNEY PARK,WINNEBAGO,17201,IL,61115,5,0,IMI - ROCKFORD,10914 N SECOND ST,MACHESNEY PARK,IL,,,61115,C,,,079104488,IMI FLUID CONTROLS HOLDINGS INC.,,,,,,,,,,,0,JESSY MATHEWS,7792748593,JESSY.MATHEWS@IMIPLC.COM,,IMI FLUID CONTROLS HOLDINGS INC,,110059057229,,,,,,NA,,NA
6111WWDWRDNEWDW,WOODWARD INC.,ONE WOODWARD WAY,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,WOODWARD INC.,ONE WOODWARD WAY,LOVES PARK,IL,,,61111,C,,,,NA,,,,,,,,,,,0,DANIEL SHAW,8156396098,DANIEL.SHAW@WOODWARD.COM,,WOODWARD INC,,110070244448,,,,,,NA,,NA
6111WZNTHC52ZEN,ZENITH CUTTER INC,5200 ZENITH PARKWAY,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,ZENITH CUTTER INC,5200 ZENITH PKWY,LOVES PARK,IL,,,61111,C,,,NA,THE FISHER BARTON GROUP,,,,,,,,,,,0,JOE SHAMP,7792087448,JSHAMP@FISHERBARTON.COM,,THE FISHER BARTON GROUP,,110018235211,,,,,,NA,,NA
61125MTLCR4500K,PROGRESSIVE STEEL TREATING INC,4500 KISHWAUKEE ST,ROCKFORD,WINNEBAGO,17201,IL,61109,5,0,PROGRESSIVE STEEL TREATING INC.,922 LAWN DR.,LOVES PARK,IL,,,61111,C,,,NA,NA,421236.0,890512.0,42.21,89.086667,150.0,UN,UN,1,U,1010,0,JAMES SIMONOVICH,8158772571,,,,,110000747238,,,,,,,,
61125PRCSN1111S,MNP PRECISION PARTS LLC,1111 SAMUELSON RD,ROCKFORD,WINNEBAGO,17201,IL,61109,5,0,MNP PRECISION PARTS LLC,1111 SAMUELSON RD,ROCKFORD,IL,,,61109,C,,,070299268,MNP CORP,421230.0,890445.0,42.2261,89.024,500.0,I1,UN,1,J,1000,0,JERRY COOPER,8153915239,JERRY.COOPER@MNP3.COM,,MNP CORP,,110000437340,,,,,,NA,,NA
61125PRCSN1303S,SLIDEMATIC PRECISION COMPONENTS,1303 SAMUELSON RD,ROCKFORD,WINNEBAGO,17201,IL,61109,5,0,SLIDEMATIC PRECISION COMPONENTS,1303 SAMUELSON RD,ROCKFORD,IL,,,61109,C,,,,NA,421228.0,890432.0,,,,,,,,,0,RYAN ROBERTS,8006245159,RROBERTS@SEWARDSCREW.COM,,SLIDEMATIC PRECISION COMPONENTS,303,110069998909,,,,,,,,
61125RCKNL53091,ROCKNEL FASTENER INC.,5309 - 11TH ST,ROCKFORD,WINNEBAGO,17201,IL,61109,5,0,ROCKNEL FASTENER INC.,5309 - 11TH ST,ROCKFORD,IL,,,61109,C,,,,NA,421418.0,890051.0,42.2383,89.0142,11000.0,Z1,UN,1,U,0000,0,STEVE RILEY,8158734028,SRILEY@ROCKNEL.COM,,NA,,110000437368,,,,,,MEIRA CORP,NA,MEIRA CORP
61125SNDST4747H,HAMILTON SUNDSTRAND,4747 HARRISON AVE,ROCKFORD,WINNEBAGO,17201,IL,611087929,5,0,HAMILTON SUNDSTRAND,4747 HARRISON AVE,ROCKFORD,IL,,,61108-7929,C,,,001344142,UNITED TECHNOLOGIES CORP,421410.0,890129.0,42.2381,89.0235,600.0,A2,PG,1,J,1000,0,COLLEEN CARROLL,8152265428,COLLEEN.CARROLL@UTAS.UTC.COM,,UNITED TECHNOLOGIES CORP,,110000437377,,,,,,,,
61125SNSTR24211,HAMILTON SUNDSTRAND,2421 11TH ST,ROCKFORD,WINNEBAGO,17201,IL,611257002,5,0,HAMILTON SUNDSTRAND,4747 HARRISON AVE   PO BOX 7002,ROCKFORD,IL,,,611257002,C,,,NA,UNITED TECHNOLOGIES CORP,421424.0,890418.0,42.240038,89.0717,150.0,A1,PG,1,J,1000,0,COLLEEN CARROL,8152265226,COLLEEN.CARROL@HS.UTC.COM,,,,110001476670,,,,,,,,
61125SNSTR4450K,HAMILTON SUNDSTRAND,4450 KISHWAUKEE ST,ROCKFORD,WINNEBAGO,17201,IL,611257002,5,0,HAMILTON SUNDSTRAND,4747 HARRISON AVE. P.O. BOX 7002,ROCKFORD,IL,,,611257002,C,,,001344142,UNTITED TECHS CORP,421151.0,895304.0,42.216111,89.087778,600.0,UN,UN,1,U,2010,0,TIM BURRIS,8606544790,,,,,110001291101,,,,,,,,
61125SNSTR4950A,SUNDSTRAND AEROSPACE,4950 AMERICAN RD,ROCKFORD,WINNEBAGO,17201,IL,61109,5,0,SUNDSTRAND AEROSPACE,4747 HARRISON AVE.,ROCKFORD,IL,,,61125,C,,,005144662,SUNDSTRAND CORP,421151.0,890534.0,42.22863,89.020536,150.0,A1,PG,1,J,1000,0,GARY HEDGES,8152266264,,,,,110001815894,,,,,,,,
6112WWDWRD51NRT,WOODWARD INC,5001 NORTH SECOND STREET,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,WOODWARD INC,5001 N SECOND ST,LOVES PARK,IL,,,61111,C,,,,NA,,,,,,,,,,,0,KIRK BERGSTROM,8158777441,CORPINFO@WOODWARD.COM,,WOODWARD INC,,110005812371,,,,,,,,
61130HYDRL4950M,EATON HYDRAULICS,4950 MARLIN DR,ROCKFORD,WINNEBAGO,17201,IL,61130,5,0,EATON HYDRAULICS,4950 MARLIN DR,ROCKFORD,IL,,,61130,C,,,112405969,EATON HYDRAULICS,422230.0,890122.0,42.3241,89.0023,11000.0,Z1,UN,1,U,0000,0,ERNIE KULIK,2165234866,,,,,110007524900,,,,,,,,
61130QRBCS6306N,AQUA AEROBIC SYSTEMS INC,6306 N ALPINE RD,ROCKFORD,WINNEBAGO,17201,IL,61130,5,0,AQUA AEROBIC SYSTEMS INC,PO BOX 2026,ROCKFORD,IL,,,61130,C,,,NA,NA,421616.0,890548.0,42.271111,89.096667,99999.0,UN,UN,U,U,0000,0,,,,,,,110007525115,,,,,,,,
61131CLNTN6701C,CLINTON ELECTRONICS CORP,6701 CLINTON RD,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,CLINTON ELECTRONICS CORP,6701 CLINTON RD,LOVES PARK,IL,,,61111,C,,,NA,NA,421920.0,890207.0,42.322222,89.035278,150.0,UN,UN,1,U,1010,0,THOMAS M. SILLETTI,8156331444,TSILLETTI@CLINTON-VDC.COM,,,,110000437386,,,,,,,,
61132BRBRC1354C,SCHNEIDER-ELECTRIC LLC,1354 CLIFFORD AVE,LOVES PARK,WINNEBAGO,17201,IL,61111,5,1,SCHNEIDER-ELECTRIC LLC,PO BOX 2940,LOVES PARK,IL,,UNITED STATES,61111,C,,,001288364,SCHNEIDER ELECTRIC USA INC,421910.0,890230.0,42.319444,89.041667,150.0,UN,UN,1,U,1010,0,JERRY SNYDER,8153815013,JERRY.SNYDER@SCHNEIDER-ELECTRIC.COM,,SCHNEIDER ELECTRIC USA INC,52313,110066942474,,,,,,,,
61132GVTNX1354C,GE AVIATION SYSTEMS LLC,1354 CLIFFORD AVE,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,,,,,,,,C,,,001367960,GENERAL ELECTRIC CO,421910.0,890230.0,,,,,UN,,,,0,MARY WARFEL,7792386106,MARY.WARFEL@GE.COM,,GENERAL ELECTRIC CO (GE CO),,110000437395,,,,,,NA,,NA
61132PFTRM1351W,GLEASON CUTTING TOOLS CORP,1351 WINDSOR RD,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,GLEASON CUTTING TOOLS CORP,P.O.BOX 2950,LOVES PARK,IL,,,61132,C,,,NA,GLEASON CORP,421930.0,890230.0,42.325,89.041667,11000.0,UN,UN,1,U,1000,0,TOM SAWYER,8158778900,TSAWYER@GLEASON.COM,,GLEASON CORP,420,110000437402,,,,,,NA,,NA
61132RCKFR1200W,POWERTRAIN ROCKFORD INC,1200 WINDSOR RD,LOVES PARK,WINNEBAGO,17201,IL,61111,5,0,POWERTRAIN ROCKFORD INC,1200 WINDSOR RD,LOVES PARK,IL,,,61111,C,,,,NA,421930.0,890230.0,42.325,89.041667,600.0,UN,UN,1,U,1010,0,SHANNON MCGINLEY,8159219777,SHANNON.MCGINLEY@WALTERSCHEID.COM,,NA,,110000775251,,,,,,,,
61201LLNSL32124,ILLINOIS OIL PRODUCTS INC.,321 24TH ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,ILLINOIS OIL PRODUCTS INC.,321 24TH ST,ROCK ISLAND,IL,,,61201,C,,,NA,NA,413031.0,903348.0,41.508611,90.563333,150.0,UN,UN,1,U,1010,0,ROBERT A. JACKSON,3097864474,,,,,110038286388,,,,,,,,
61201MCLGL35044,MCLAUGHLIN BODY CO,350 44TH ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,MCLAUGHLIN BODY CO,2430 RIVER DR,MOLINE,IL,,,61265,C,,,NA,NA,413100.0,902717.0,41.509167,90.54,150.0,UN,UN,1,U,1010,0,MICHAEL JUSCIUS,3097366353,,,,,110000437420,,,,,,,,
61201NTRST17107,INTERSTATE CHEMICAL CO INC,1710 78TH ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,INTERSTATE CHEMICAL CO INC,2797 FREEDLAND ROAD,HERMITAGE,PA,,,16148,C,,,NA,INTERSTATE CHEMICAL CO INC,412948.0,903415.0,,,,,,,,,0,TOM BEATTY,7249813771,TBEATTY@INTERSTATECHEMICAL.COM,,INTERSTATE CHEMICAL CO INC,,110000437439,,,,,,,,
61201PRCSN165FI,PRECISION ALUMINUM,1650 FIRST ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,PRECISION ALUMINUM,1650 FIRST ST,ROCK ISLAND,IL,,,61201,C,,,041538067,PRECISION ENTERPRISES INC,,,,,,,,,,,0,WILLIAM SCHRADER,8154982317,BILL@PRECISION-ENTERPRISES.COM,,PRECISION ENTERPRISES INC,,110001232407,,,,,,NA,,NA
61201RCKSL1321S,ROCK ISLAND LUBRICANTS (RILCO),1320 1ST ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,ROCK ISLAND LUBRICANTS (RILCO),PO BOX 5015,ROCK ISLAND,IL,,,61201,C,,,,NA,,,,,,,,,,,0,MIKE MILLER,3097885631,MMILLER@RILCOINC.COM,,ROCK ISLAND LUBRICANTS (RILCO),,110005824974,,,,,,NA,,NA
61201RSPCL35044,R&O SPECIALTIES INC,350 44TH ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,R&O SPECIALTIES INC MILAN EAST,7300 50TH ST,MILAN,IL,,,61264,C,,,NA,GROUP O,413024.0,903224.0,41.4499,90.566222,600.0,A2,PG,1,J,1000,0,DANIEL ROCHA,3097368737,,,,,110000746186,,,,,,,,
61201SPRKS1316T,SPARKS FIBERGLASS INC.,103 16TH AVE,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,SPARKS FIBERGLASS INC.,103 16TH AVE,ROCK ISLAND,IL,,,61201,C,,,NA,NA,,,,,,,,,,,0,ROGER REYNA,8067839944,RREYNA@R2MENG.COM,,SPARKS FIBERGLASS INC,,110041087908,,,,,,,,
61201WHLRC81092,WHEELER CONSOLIDATED INC,8109 29TH ST W,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,WHEELER CONSOLIDATED INC,8109 29TH ST W,ROCK ISLAND,IL,,,61201,C,,,NA,NA,412500.0,903700.0,41.44035,90.606772,150.0,A1,PG,1,J,1000,0,PAT PARTLOW,3097871729,,,,,110002126155,,,,,,,,
61204SRVSF11362,HONEYWELL SAFETY PRODUCTS,101 13TH AVE,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,HONEYWELL SAFETY PRODUCTS,101 13TH AVE,ROCK ISLAND,IL,,,61201,C,,,139691877,HONEYWELL INTERNATIONAL INC,413011.0,903511.0,41.503056,90.586389,150.0,UN,UN,1,U,1010,0,ANDREW MILLS,3097324250,ANDREW.MILLS2@HONEYWELL.COM,,HONEYWELL INTERNATIONAL INC,,110000437448,,,,,,,,
61204WRCTN404TE,WEAR-COTE INTERNATIONAL INC,101 10TH ST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,WEAR-COTE INTERNATIONAL INC,PO BOX 4177,ROCK ISLAND,IL,,,61204,C,,,NA,NA,413013.0,903314.0,41.5037,90.554,500.0,I1,UN,1,J,1000,0,MARK W. HENRY,3097931250,MHENRY@WEAR-COTE.COM,,,,110000437457,,,,,,,,
6120WNPRSL42218,INPRO / SEAL,4221 81ST AVE W,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,INPRO / SEAL,4221 81ST AVE W,ROCK ISLAND,IL,,,61201,C,,,003245271,DOVER CORP,,,,,,,,,,,0,ERNIE MORGAN,3092063564,EMORGAN@DOVERPRECISION.COM,,DOVER CORP,,110071433346,,,,,,NA,,NA
6120WRLCXX29295,RILCO,2929 5TH AVE,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,1,RILCO,2929 5TH AVE,ROCK ISLAND,IL,,,61201,C,,,025811704,ROCK ISLAND LUBRICANTS (RILCO),,,,,,,,,,,0,MICHAEL MILLER,3097377083,MMILLER@RILCOINC.COM,,ROCK ISLAND LUBRICANTS (RILCO),,110070557852,,,,,,NA,,NA
6120WSTLWR43581,STEEL WAREHOUSE OF QUAD CITIES (SPC),4305 81ST AVENUE WEST,ROCK ISLAND,ROCK ISLAND,17161,IL,61201,5,0,STEEL WAREHOUSE OF QUAD CITIES (SPC),4305 81ST AVENUE WEST,ROCK ISLAND,IL,,,61201,C,,,005441381,STEEL WAREHOUSE CO LLC,,,,,,,,,,,0,JEREMY STOHL,8007559605,STOHLJ@STEELWAREHOUSE.NET,,STEEL WAREHOUSE CO LLC,,110043694507,,,,,,NA,,NA
61231MMNGR217SE,MEMINGER METAL FINISHING INC,2107 SE 8TH ST,ALEDO,MERCER,17131,IL,61231,5,0,,,,,,,,C,,,,NA,,,,,,,,,,,0,DEANNA MACHAY,7732542406,DMACHAY@SCLWEB.COM,,NA,17,110002353774,,,,,,NA,,NA
61231MMNGR55SW3,MEMINGER METAL FINISHING INC.,505 SW 3RD ST,ALEDO,MERCER,17131,IL,61231,5,0,MEMINGER METAL FINISHING INC,PO BOX 225,ALEDO,IL,,,61231,C,,,NA,MEMINGER METAL FINISHING,,,,,,,,,,,0,TRENT KAUFMAN,3095823363,TKAUFMAN@MMF-INC.COM,,,,110018088843,,,,,,,,
6123WGNRLG213SE,"GENERAL GRIND & MACHINE, INC.",2103 SE 5TH STREET,ALEDO,MERCER,17131,IL,61231,5,0,"GENERAL GRIND & MACHINE, INC.",2103 SE 5TH STREET,ALEDO,IL,,,61231,C,,,NA,NA,,,,,,,,,,,0,JAMES PUCKETT,3095825959,JPUCKETT@GENERALGRIND.COM,,NA,,110018240161,,,,,,,,
6123WMMFXX82SE1,GENERAL METAL COATINGS LLC,802 SE 19TH AVE,ALEDO,MERCER,17131,IL,61231,5,0,,,,,,,,C,,,,NA,,,,,,,,,,,0,DEANNA MACHAY,7732542406,DMACHAY@SCLWEB.COM,,NA,17,110027985624,,,,,,NA,,NA
6123WPTRTR11PAT,PATRIOT RENEWABLE FUELS LLC DBA CHS INC.,101 PATRIOT WAY,ANNAWAN,HENRY,17073,IL,61234,5,0,PATRIOT RENEWABLE FUELS LLC DBA CHS INC.,101 PATRIOT WAY,ANNAWAN,IL,,,61234,C,,,006147177,CHS INC,0.0,0.0,,,,,,,,,0,KAREN CAMDEN,3099355700,KAREN.CAMDEN@CHSINC.COM,,CHS INC,1009,110037269826,,,,,,NA,,NA
61240KNNCS2266U,KONE INC ESCALATOR DIV,2266 US HWY 6,COAL VALLEY,HENRY,17073,IL,61240,5,0,KONE INC ESCALATOR DIV,2266 US HWY 6,COAL VALLEY,IL,,,61240,C,,,005262308,"KONE, INC",412700.0,902300.0,,,,,,,,,0,REGENA WUBBEN,3099491159,,,,,110015741928,,,,,,,,
61242MXXXX22614,3M CHEMICAL OPERATIONS' CORDOVA FACILITY,22614 RT 84 N,CORDOVA,ROCK ISLAND,17161,IL,61242,5,0,3M CHEMICAL OPERATIONS' CORDOVA FACILITY,22614 RT 84 N,CORDOVA,IL,,,61242,C,,,006173082,3M CO,414438.0,901725.0,41.755,90.284167,200.0,I1,PI,2,E,100D,0,SARAH BABIN,3096548160,SBABIN@MMM.COM,,3M CO,,110013886875,,,,,,NA,,NA
61244CSHXX1100T,CNH AMERICA LLC,1100 THIRD ST,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,1,CNH AMERICA LLC,700 STATE ST,RACINE,WI,,,53404,C,,,NA,CASE NEW HOLLAND INC,413100.0,902730.0,41.516667,90.458333,11000.0,UN,UN,1,U,1000,0,RICH NELSON,8479553939,,,,,110000437475,,,,,,,,
61244HCDKS21168,H. C. DUKE & SON INC,2116 8TH AVE,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,0,H. C. DUKE & SON INC,2116 8TH AVE,EAST MOLINE,IL,,,61244,C,,,NA,NA,413116.0,902517.0,41.521111,90.421389,150.0,UN,UN,1,U,1010,0,RONALD C. ANDERSON,3097554553,RANDERSON@HCDUKE.COM,,,,110000437484,,,,,,,,
61244JHNDR11001,JOHN DEERE HARVESTER WORKS EAST MOLINE,1100 13TH AVE,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,0,JOHN DEERE HARVESTER WORKS EAST MOLINE,1100 13TH AVE,EAST MOLINE,IL,,,61244,C,,,005267471,DEERE & CO,413146.0,902610.0,41.5084,90.4361,500.0,I1,UN,1,J,1000,0,JENNIFER A HARTMANN,3097655678,HARTMANNJENNIFERA@JOHNDEERE.COM,,DEERE & CO,,110040904091,,,,,,NA,,NA
61244JHNDRHIGHW,"JOHN DEERE FNDY, EAST MOLINE",HWY 84 & 14TH AVE,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,1,"JOHN DEERE FNDY, EAST MOLINE",HWY 84 & 14TH AVE,EAST MOLINE,IL,,,61244,C,,,005267471,DEERE & CO,413111.0,902530.0,41.519722,90.425,11000.0,UN,UN,1,U,1000,0,MIKE MCGUIRE,3097655435,,,,,110002471824,,,,,,,,
61244MCLGH14005,MCLAUGHLIN BODY CO,1400 5TH ST,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,0,MCLAUGHLIN BODY CO,2430 RIVER DR,MOLINE,IL,,,61265,C,,,NA,NA,413100.0,902717.0,41.516667,90.454722,150.0,UN,UN,1,U,1010,0,BOB ANDERSON,5637366378,BANDERSON@MCLBODY.COM,,MCLAUGHLIN BODY CO,,110000437509,,,,,,,,
61244MTKTC30155,CROWN GROUP EAST MOLINE PLANT,3015 5TH AVE,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,1,CROWN GROUP EAST MOLINE PLANT,3015 5TH AVE,EAST MOLINE,IL,,,61244,C,,,080278056,PPG INDUSTRIES INC,413138.0,902441.0,,,,,,,,,0,JASON NOWAK,2484088354,JNOWAK@PPG.COM,,PPG INDUSTRIES INC,,110001348667,,,,,,,,
61244THVLS2500E,VALSPAR CORP EAST MOLINE,2500 EIGHTH AVE,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,0,VALSPAR CORP EAST MOLINE,2500 EIGHTH AVE,EAST MOLINE,IL,,,61244,C,,,115994790,VALSPAR CORP,413112.0,902503.0,41.52,90.4175,150.0,UN,UN,1,U,1010,0,WILLIAM STEWART,6123327371,,,,,110002126164,,,,,,,,
61244TLSNR3110M,ATLAS ROOFING CORP,3110 MORTON DR,EAST MOLINE,ROCK ISLAND,17161,IL,61244,5,0,ATLAS ROOFING CORP,3110 MORTON DR,EAST MOLINE,IL,,,61244,C,,,NA,ATLAS ROOFING CORP,413122.0,902434.0,41.522778,90.409444,150.0,UN,UN,1,U,1010,0,KEITH BERTHEL,3097515007,KBERTHEL@ATLASROOFING.COM,,ATLAS ROOFING CORP,,110000437518,,,,,,NA,,NA
61252DRVSN90119,TIMKEN DRIVES LLC,901 19TH AVE,FULTON,WHITESIDE,17195,IL,61252,5,0,TIMKEN DRIVES LLC,"4500 MOUNT PLEASANT STREET, N.W.",NORTH CANTON,OH,,,44720,C,,,004465100,THE TIMKEN CO,415132.0,900940.0,41.858889,90.161111,150.0,UN,UN,1,U,1010,0,MEDIA RELATIONS - MELISSA SKOLARIS,2342623514,MEDIARELATIONS@TIMKEN.COM,,THE TIMKEN CO,,110000437527,,,,,,,,
61252FLTNC3038T,FULTON CORP,303 8TH AVE,FULTON,WHITESIDE,17195,IL,61252,5,0,FULTON CORP,303 8TH AVE,FULTON,IL,,,61252,C,,,NA,NA,415209.0,900928.0,41.869167,90.157778,150.0,UN,UN,1,U,1010,0,RICHARD C WILLOUGHBY,8155894022,,,,,110000748889,,,,,,,,
61252GRKNG18246,AGRI-KING INC.,18246 WALLER RD,FULTON,WHITESIDE,17195,IL,61252,5,0,AGRI-KING INC.,PO BOX 208,FULTON,IL,,,61252,C,,,,NA,415045.0,900923.0,41.845833,90.156389,150.0,UN,UN,1,U,1010,0,TONY GRZEMSKI,8155892525,TONY.GRZEMSKI@AGRIKING.COM,,NA,,110000437536,,,,,,NA,,NA
61254BPNCXHIGHW,TYSON FRESH MEATS INC - JOSLIN IL,HWY 92 & I-88 28424 38TH AVE N,HILLSDALE,ROCK ISLAND,17161,IL,61257,5,0,TYSON FRESH MEATS INC - JOSLIN IL,PO BOX 247,HILLSDALE,IL,,,61257,C,,,006903702,TYSON FOODS INC,413505.0,901332.0,41.584722,90.225556,11000.0,UN,UN,1,U,1000,0,CHRISTY SMITH,4792905583,CHRISTY.SMITH@TYSON.COM,,TYSON FOODS INC,,110018218720,,,,,,NA,,NA
61254SPRNG420WE,SPRINGFIELD ARMORY INC,420 W MAIN ST,GENESEO,HENRY,17073,IL,61254,5,0,SPRINGFIELD ARMORY INC,420 W MAIN ST,GENESEO,IL,,,61254,C,,,NA,NA,412715.0,900950.0,41.454167,90.163889,500.0,UN,UN,1,U,1010,0,MICHAEL L. DOY,3099448968,,,,,110001332371,,,,,,,,
61256MCKYS4075T,MCKAY'S PLATING CO,407 5TH ST,HAMPTON,ROCK ISLAND,17161,IL,61256,5,0,MCKAY'S PLATING CO,407 5TH ST,HAMPTON,IL,,,61256,C,,,,NA,413316.0,902436.0,41.553889,90.410833,600.0,UN,UN,1,U,2010,0,REBECCA JARED,3097555276,REBECCA@MCKAYPLATING.COM,,NA,,110000790573,,,,,,NA,,NA
61264GRPSP735TH,GROUP O SUPPLY CHAIN SOLUTIONS,7300 50TH ST,MILAN,ROCK ISLAND,17161,IL,61264,5,0,GROUP O SUPPLY CHAIN SOLUTIONS,7300 50TH ST,MILAN,IL,,,61264,C,,,NA,GROUP O,,,,,,,,,,,0,DANIEL J ROCHA,3097368737,NA,,,,110018089165,,,,,,,,
61264RSPCL124TH,GROUP O SUPPLY CHAIN SOLUTIONS,120 4TH AVE E,MILAN,ROCK ISLAND,17161,IL,61264,5,0,GROUP O SUPPLY CHAIN SOLUTIONS,PO BOX 1220,MILAN,IL,,,61264,C,,,NA,GROUP O,412659.0,903359.0,,,,,,,,,0,DAN ROCHA,3097368737,DAN.ROCHA@GROUPO.COM,,GROUP O,,110013763533,,,,,,,,
61264RSPCL525FI,R&O SPECIALTIES MILAN PLANT,525 FIRST ST E,MILAN,ROCK ISLAND,17161,IL,61264,5,1,R&O SPECIALTIES MILAN PLANT,P.O.BOX 1220,MILAN,IL,,,61264,C,,,NA,GROUP O,413800.0,905000.0,,,,,,,,,0,DAN ROCHA,3097936100,,,,,110002353827,,,,,,,,
61265FBRGL49007,FABRI - GLASS INC,4900 7TH ST,MOLINE,ROCK ISLAND,17161,IL,61265,5,0,FABRI - GLASS INC,4900 7TH ST,MOLINE,IL,,,61265,C,,,NA,NA,412692.0,903045.0,,,,,,,,,0,JOHN LUNDAHL,3097623034,,,,,110000768786,,,,,,,,
61265FRNKF2020T,FRANK FOUNDRIES CORP,2020 THIRD AVE,MOLINE,ROCK ISLAND,17161,IL,61265,5,1,FRANK FOUNDRIES CORP,2020 THIRD AVE,MOLINE,IL,,,61265,C,,,NA,NA,413044.0,903039.0,41.512222,90.510833,150.0,UN,UN,1,U,1010,0,MARK L. SNYDER,3097578831,,,,,110001809936,,,,,,,,
